time_sim,sim_dx,sim_dy,sim_dz,sim_vx,sim_vy,sim_vz,sim_phi,sim_theta,sim_psi,sim_p,sim_q,sim_r,sim_Mx_ext,sim_My_ext,sim_Mz_ext,sim_omega1,sim_omega2,sim_omega3,sim_omega4,time_ref,ref_dx,ref_dy,ref_dz,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi,ref_p,ref_q,ref_r,ref_Mx_ext,ref_My_ext,ref_Mz_ext,ref_omega1,ref_omega2,ref_omega3,ref_omega4
2.284156959698079303e-01,-1.939346208881476130e+00,-2.098335133852164969e+00,-1.275707735240998009e+00,-1.074340293972988469e+00,-1.739800429224207745e+00,-5.023953674588567120e-01,-5.964687877494360135e-01,1.778458181895011814e-01,2.945805160439388004e+00,-7.354718079076116855e-01,-1.612663472252342800e-01,-1.362309171864124702e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.076376346092467429e+03,7.699437479566192451e+03,6.549748334378514301e+03,6.584721136595645476e+03,2.284156959698079581e-01,-1.372197188049447458e+00,-2.599587602912532880e+00,-1.046924334518915867e+00,-8.252722279759056034e-01,-1.886118361229275564e+00,-5.079533444986572555e-01,-4.541326371169301934e-01,2.108733981444390615e-01,2.727683208645713897e+00,1.140945100954136926e+00,2.058855393934677647e-01,-2.400688722770639494e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.755784445104192855e+03,7.300270299477897424e+03,7.938419965175574362e+03,6.690361851855300301e+03
2.368755365612822961e-01,-1.906779850045895008e+00,-2.097651176296541298e+00,-1.283346800869207938e+00,-1.065731288179071257e+00,-1.791009715030658089e+00,-5.218948828066775070e-01,-6.044175905330252396e-01,1.707198260907614729e-01,2.936458748209689329e+00,-7.590440337731021447e-01,1.965617063964419930e-03,-1.384596505037575920e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.104700505913439883e+03,7.680371539468148512e+03,6.541980299057033335e+03,6.550933167768204839e+03,2.368755365612823516e-01,-1.310128892306219539e+00,-2.620649518272293754e+00,-1.020212850457745013e+00,-8.000908264173115514e-01,-1.938176857210553328e+00,-5.045505427815150101e-01,-4.486391213084152674e-01,2.035948949274444253e-01,2.708092892385566497e+00,1.110284656640889933e+00,2.214126247184259599e-01,-2.428104594083452472e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.720811705917201834e+03,7.279756978898101806e+03,7.950695799961600642e+03,6.695767258053973819e+03
2.453353771527566618e-01,-1.872113583984435836e+00,-2.096234177961545431e+00,-1.293810404603163766e+00,-1.054940995409625826e+00,-1.842569013947980894e+00,-5.436127576847077369e-01,-6.126078969535923013e-01,1.645715311339343012e-01,2.926212079927763554e+00,-7.714171479149556365e-01,1.718360525213217527e-01,-1.405626893541968236e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.130626908599283524e+03,7.661751478913179199e+03,6.533886935376064685e+03,6.522673822696749085e+03,2.453353771527567173e-01,-1.247218408480974983e+00,-2.639770736148873809e+00,-9.940539012098917881e-01,-7.728533153497002539e-01,-1.989245227950516837e+00,-5.007799666829697571e-01,-4.433248669219770344e-01,1.964134513582418418e-01,2.688237557877972250e+00,1.078521706939236324e+00,2.301778433867653628e-01,-2.454564026041194502e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.687491623769732541e+03,7.260474354558854429e+03,7.960009700104670628e+03,6.702499297105998266e+03
2.537952177442310275e-01,-1.835294013579384931e+00,-2.094131173596807116e+00,-1.306871529109042696e+00,-1.041957458928510327e+00,-1.894472408977137423e+00,-5.674402954292306900e-01,-6.209488373723338617e-01,1.594317522854218627e-01,2.915026073035437371e+00,-7.723496174431928596e-01,3.474257830203260622e-01,-1.425785494609856263e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.153331672252373210e+03,7.643401867805824622e+03,6.527786361925956044e+03,6.499254256136846379e+03,2.537952177442310830e-01,-1.183590784579929167e+00,-2.656920137184942909e+00,-9.684154621794458517e-01,-7.436109980867114944e-01,-2.039270845202107107e+00,-4.966720341145448581e-01,-4.381863121894224444e-01,1.892844752314371548e-01,2.668148331627433478e+00,1.046421311785880492e+00,2.330584657325971143e-01,-2.480097655030040205e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.655830591999630997e+03,7.242485078111467374e+03,7.966501298188613873e+03,6.710262058359850926e+03
2.622550583357053933e-01,-1.796267064872022701e+00,-2.091392301225864170e+00,-1.322273829478212592e+00,-1.026766013474253558e+00,-1.946713705493378965e+00,-5.932249631228398989e-01,-6.293511923855140688e-01,1.553245474821310645e-01,2.902864829418216441e+00,-7.618773325280105979e-01,5.277283040919620305e-01,-1.444563217417547563e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.172388854740714123e+03,7.625498974910627112e+03,6.522139190950175362e+03,6.480693158877579663e+03,2.622550583357054488e-01,-1.119364355143438683e+00,-2.672073240394881033e+00,-9.432662198642309814e-01,-7.124120247321774624e-01,-2.088204156648217236e+00,-4.922348674976471106e-01,-4.332161864920553995e-01,1.821674540398921516e-01,2.647853553289938766e+00,1.014684458034739611e+00,2.309203578322578665e-01,-2.504737181670773083e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.625741156670599594e+03,7.225817647863578713e+03,7.970396781574751003e+03,6.718801594589154774e+03
2.707148989271797590e-01,-1.754981934088283735e+00,-2.088069581491982962e+00,-1.339733977556726963e+00,-1.009352477368139045e+00,-1.999286621777181860e+00,-6.207725854363175255e-01,-6.377282476526525690e-01,1.522681202818252644e-01,2.889697268094789440e+00,-7.401572167083915188e-01,7.116098943603940130e-01,-1.462058575315406950e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.187042836129098760e+03,7.607709431979526016e+03,6.518612202776726917e+03,6.467376779324631570e+03,2.707148989271798145e-01,-1.054645287744607307e+00,-2.685216830909312069e+00,-9.185760249212904238e-01,-6.792975850715621267e-01,-2.135999988922202775e+00,-4.874890158019485886e-01,-4.284008129274946564e-01,1.750299963876213449e-01,2.627376328026898467e+00,9.838806179932496621e-01,2.245889293942369414e-01,-2.528509140216359086e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.597150892178897266e+03,7.210495664862544800e+03,7.971883468490641462e+03,6.727907597494810034e+03
2.791747395186541247e-01,-1.711389246609769765e+00,-2.084221320904287911e+00,-1.358943344986323964e+00,-9.896992275577904952e-01,-2.052188138869416978e+00,-6.498569857936847827e-01,-6.459985527819661622e-01,1.502711212487221060e-01,2.875496506221710824e+00,-7.077344857171232739e-01,8.974901533795779374e-01,-1.478583484474177423e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.196441090872267523e+03,7.589382886349884757e+03,6.519749449545861353e+03,6.459838786802566574e+03,2.791747395186541802e-01,-9.895342588921542948e-01,-2.696342357134581924e+00,-8.943152212083700370e-01,-6.443064507070579428e-01,-2.182614834548305183e+00,-4.824353716311401419e-01,-4.237238256212224607e-01,1.678437493241591305e-01,2.606737302027925640e+00,9.545149193128787957e-01,2.148613463610674623e-01,-2.551442889749194087e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.569919091145500715e+03,7.196506572842320566e+03,7.971222516670579353e+03,6.737413736524174965e+03
2.876345801101284905e-01,-1.665448232328425426e+00,-2.079908723794424930e+00,-1.379570111900235929e+00,-9.677884562726150053e-01,-2.105417716156335217e+00,-6.802235033967619637e-01,-6.540888924583327935e-01,1.493298171349767833e-01,2.860242693703350714e+00,-6.655028773791872299e-01,1.083386623947943050e+00,-1.494308614071900854e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.200017417583343558e+03,7.570109439511835262e+03,6.526899872486577806e+03,6.458286350485802359e+03,2.876345801101285460e-01,-9.241222286134430641e-01,-2.705448994529600526e+00,-8.704550824670059805e-01,-6.074721483409865064e-01,-2.228007013486155152e+00,-4.770854744209354070e-01,-4.191644976608497886e-01,1.605881209458164816e-01,2.585952582514138509e+00,9.269653262986354836e-01,2.024671196986206345e-01,-2.573563314004396751e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.543929225561720159e+03,7.183839973111276777e+03,7.968630205372452110e+03,6.747182263758540103e+03
2.960944207016028562e-01,-1.617136468875960853e+00,-2.075189599350597547e+00,-1.401263720830030701e+00,-9.436087934292628487e-01,-2.158974654002385751e+00,-7.115919202105304153e-01,-6.619368005120954690e-01,1.494270597904948372e-01,2.843926503258461302e+00,-6.148200738512862307e-01,1.267008761196276367e+00,-1.509250683415201522e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.196310219309210879e+03,7.549940483431503708e+03,6.541576029578295675e+03,6.462571922924555111e+03,2.960944207016029117e-01,-8.584959007660979413e-01,-2.712539008669833329e+00,-8.469673727441364708e-01,-5.688266904417469405e-01,-2.272135357849976778e+00,-4.714336464851212050e-01,-4.147004355518791874e-01,1.532462397768581952e-01,2.565036187931733380e+00,9.015504261892375304e-01,1.880985906409845532e-01,-2.594898629731656747e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.519020357381978101e+03,7.172449265598949751e+03,7.964368666359785493e+03,6.757109141057466331e+03
3.045542612930772219e-01,-1.566459098307038111e+00,-2.070109511592082896e+00,-1.423664883689776284e+00,-9.171619751235463580e-01,-2.212853837764906295e+00,-7.436681762734713708e-01,-6.694948982601008902e-01,1.505313318261840561e-01,2.826552123366366409e+00,-5.576933963286793139e-01,1.445829257564415826e+00,-1.523359823095728816e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.184131591716228286e+03,7.529375793156093096e+03,6.564826232776542383e+03,6.472268302594748093e+03,3.045542612930772775e-01,-7.927346110364182907e-01,-2.717619666890267016e+00,-8.238249692451374839e-01,-5.283987475722032867e-01,-2.314958522908451055e+00,-4.654840386005614228e-01,-4.103068340012837600e-01,1.458082074187139476e-01,2.543998331888483566e+00,8.784759025865495063e-01,1.723693190055324842e-01,-2.615472884448711621e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.495059204540481005e+03,7.162295857954350140e+03,7.958654985999975906e+03,6.767108208519935943e+03
3.130141018845515877e-01,-1.513452812878275600e+00,-2.064695712376404479e+00,-1.446417711638268377e+00,-8.884653720768411755e-01,-2.267042938787796835e+00,-7.761539169807278871e-01,-6.767348175788377995e-01,1.525957870471976729e-01,2.808137914529445389e+00,-4.964056003329636590e-01,1.617351691087007604e+00,-1.536833784007225701e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.163574240542390726e+03,7.507735786435590853e+03,6.595580814249147807e+03,6.486082839090643574e+03,3.130141018845516432e-01,-7.269145981703715176e-01,-2.720700155433371403e+00,-8.010014250222305954e-01,-4.862164486890933057e-01,-2.356434825434166935e+00,-4.592258124870801650e-01,-4.059581443030791381e-01,1.382673820360281192e-01,2.522847519501059566e+00,8.578967183774790506e-01,1.558528942880037516e-01,-2.635308506252222571e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.471878200810424460e+03,7.153309649038263160e+03,7.951725057095974989e+03,6.777126760025873409e+03
3.214739424760259534e-01,-1.458184641011868621e+00,-2.058957655881797244e+00,-1.469177216552957077e+00,-8.575501439978937546e-01,-2.321522532937112970e+00,-8.087578794443329722e-01,-6.836471485540388526e-01,1.555580417297673934e-01,2.788714808128883060e+00,-4.331710636019125427e-01,1.779221246541962120e+00,-1.550068408480052451e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.135298806134264851e+03,7.484587432659147453e+03,6.634122213555242524e+03,6.503472061311986181e+03,3.214739424760260089e-01,-6.611069409220899917e-01,-2.721792702044362855e+00,-7.784718771248883007e-01,-4.423065953041668275e-01,-2.396521005793882164e+00,-4.526575232346726207e-01,-4.016280969431965664e-01,1.306231051048958036e-01,2.501589211265029089e+00,8.398746464142694546e-01,1.390423917221763062e-01,-2.654424507868067273e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.449338575190100528e+03,7.145432584097194194e+03,7.943774236014044618e+03,6.787121146585754104e+03
3.299337830675003191e-01,-1.400757461746785504e+00,-2.052884415011287711e+00,-1.491613569439763198e+00,-8.244673759837584104e-01,-2.376264223455082814e+00,-8.411989583044846563e-01,-6.902385692813783891e-01,1.593429618981831719e-01,2.768327214905024647e+00,-3.696470543438798995e-01,1.929518525829105213e+00,-1.562768626682934370e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.100912906148853835e+03,7.459452297178452682e+03,6.675905238152572565e+03,6.523498225835751327e+03,3.299337830675003747e-01,-5.953806163055475054e-01,-2.720910677569133185e+00,-7.562124163073942196e-01,-3.966963859478644938e-01,-2.435172932523858691e+00,-4.457649985325234376e-01,-3.972904491747137889e-01,1.228774402942788835e-01,2.480227521650719247e+00,8.244308129120210271e-01,1.223911770027195089e-01,-2.672840943584493090e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.427284278576335055e+03,7.138575610739111653e+03,7.935015048067268253e+03,6.797080094817968529e+03
3.383936236589746849e-01,-1.341302836890743810e+00,-2.046454836284570700e+00,-1.513411095372835691e+00,-7.892823128183031889e-01,-2.431235784008734857e+00,-8.732043831416396173e-01,-6.965255352384532861e-01,1.638643968108159377e-01,2.747029033615332239e+00,-3.069377840466870344e-01,2.066555325476238991e+00,-1.575802375214763185e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.060988879991547037e+03,7.430663410245030718e+03,6.722681628776646903e+03,6.545906597235573827e+03,3.383936236589747959e-01,-5.298012035939991815e-01,-2.718069285329461682e+00,-7.342012976817792191e-01,-3.494134932641983493e-01,-2.472344141449255073e+00,-4.385432660945986494e-01,-3.929196135026807868e-01,1.150373275992195160e-01,2.458764209825015090e+00,8.115136625410339644e-01,1.062741167106045909e-01,-2.690574810288608898e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.405586077979860420e+03,7.132664979857634535e+03,7.925623497286185739e+03,6.806994268513720272e+03
3.468534642504490506e-01,-1.279980917489822234e+00,-2.039640565105071079e+00,-1.534269351493204203e+00,-7.520734506049793211e-01,-2.486402132208100912e+00,-9.045178116396681567e-01,-7.025308042800176844e-01,1.690253941422164563e-01,2.724882815554738880e+00,-2.458408949073436212e-01,2.189010498923535941e+00,-1.589041259923259064e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.017731099943452136e+03,7.399449648330711170e+03,6.771149484853098329e+03,6.569158957043653572e+03,3.468534642504491616e-01,-4.644329597382723662e-01,-2.713284429070958126e+00,-7.124180252870542240e-01,-3.004868058071256121e-01,-2.507987061778845117e+00,-4.309767486426290262e-01,-3.884906340857501306e-01,1.071118585904471954e-01,2.437200020526774757e+00,8.010410367692654132e-01,9.102829314084728840e-02,-2.707645509321301880e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.384111576044510002e+03,7.127600168035221031e+03,7.915789755064380188e+03,6.816885202561126789e+03
3.553133048419234163e-01,-1.216970283499021255e+00,-2.032412242692394955e+00,-1.553907754698490518e+00,-7.129238102933065369e-01,-2.541728391105749996e+00,-9.349026835615694697e-01,-7.082796456138078511e-01,1.747209954506469265e-01,2.701955027466744319e+00,-1.866766190475256382e-01,2.296103840150241382e+00,-1.603744933100659686e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.973574677916073597e+03,7.364320133100624844e+03,6.822477304125492992e+03,6.592305106476999754e+03,3.553133048419234719e-01,-3.993380950366305915e-01,-2.706573219644032413e+00,-6.908448276087588713e-01,-2.499472208125066708e-01,-2.542051576512095235e+00,-4.230593694480088707e-01,-3.839802573674392927e-01,9.911385990261843693e-02,2.415533977346705719e+00,7.928779198265017980e-01,7.691735769705827785e-02,-2.724069589887289755e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.362751127148789237e+03,7.123297926372279107e+03,7.905671313104168803e+03,6.826770731396570227e+03
3.637731454333977821e-01,-1.152464801799010008e+00,-2.024743315624692563e+00,-1.572065319288754370e+00,-6.719187192352302773e-01,-2.597181645015945506e+00,-9.641389712798765776e-01,-7.137952505647868762e-01,1.808409632521684463e-01,2.678314449241972817e+00,-1.292406798741888296e-01,2.387558363502200631e+00,-1.619691652946805727e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.930651733964147752e+03,7.326485051431854117e+03,6.873465302331625935e+03,6.614512300077258260e+03,3.637731454333978376e-01,-3.345780846707645528e-01,-2.697953278608371086e+00,-6.694654408802979129e-01,-1.978275372484102623e-01,-2.574486491860351833e+00,-4.147760342367905473e-01,-3.793663028183210661e-01,9.105774159812451973e-02,2.393764397255581322e+00,7.868685921829671193e-01,6.417138660796882499e-02,-2.739865690455142833e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.341403111969479141e+03,7.119653692106144263e+03,7.895421840289984175e+03,6.836687887322883398e+03
