time_ref,ref_dx,ref_dy,ref_dz,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi,ref_p,ref_q,ref_r,ref_Mx_ext,ref_My_ext,ref_Mz_ext,ref_omega1,ref_omega2,ref_omega3,ref_omega4,time_cfc,cfc_dx,cfc_dy,cfc_dz,cfc_vx,cfc_vy,cfc_vz,cfc_phi,cfc_theta,cfc_psi,cfc_p,cfc_q,cfc_r,cfc_Mx_ext,cfc_My_ext,cfc_Mz_ext,cfc_omega1,cfc_omega2,cfc_omega3,cfc_omega4,time_conv,conv_dx,conv_dy,conv_dz,conv_vx,conv_vy,conv_vz,conv_phi,conv_theta,conv_psi,conv_p,conv_q,conv_r,conv_Mx_ext,conv_My_ext,conv_Mz_ext,conv_omega1,conv_omega2,conv_omega3,conv_omega4
1.522771306465386498e+00,2.842972857996976018e-03,3.045204332062415465e-03,7.550971796069940942e-03,1.009021768293781318e-01,1.055254837968115922e-01,1.670738852185160994e-01,-2.664101944172242997e-01,2.551841098719242473e-01,-8.479415241187059082e-02,2.711756057514833174e+00,-2.940823595240988908e+00,2.220646941782247197e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.192643649631994776e+03,8.705115205760610479e+03,6.290228017563265894e+03,9.573381763197230612e+03,1.522771306465386054e+00,-1.972886576698089089e-01,1.240943179233471860e-01,-2.017496784797227494e-01,1.584586928158202290e-01,4.812076811189144876e-02,2.304841931286687878e-02,-2.777115639345706724e-02,2.799941602292593257e-01,-1.432984001535629881e-01,2.240174767860272809e+00,-1.636732188927032539e+00,3.330723293714032973e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.399641458510863231e+03,9.713730152740501580e+03,6.529154075016150273e+03,9.657415593617406557e+03,1.522771306465386054e+00,1.970504902341314035e-01,-4.885161863575358809e-02,-1.595550850429358736e+00,-6.500823366512445967e-01,9.286448393923420197e-02,1.119742478704325306e+00,-4.820545239936778192e-01,6.653181554531772957e-01,-6.840775014628526218e-01,2.045754287643144931e+00,-3.922919661733206276e-01,-2.835461090158396313e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.667089419548270598e+03,7.610946908038338734e+03,7.856286673844982943e+03,8.251073538805110729e+03
1.531231147056860920e+00,2.235840060906842293e-03,2.379720566116423804e-03,6.111169738683073539e-03,8.474979003949975609e-02,8.849900192481890970e-02,1.436840203022353435e-01,-2.409210702981287588e-01,2.313164983511512562e-01,-7.620646037455353072e-02,2.818233546341664564e+00,-3.008660738267704637e+00,2.690728388891691081e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.215429556993761253e+03,8.788109408851070839e+03,6.247809873665343730e+03,9.440252721839291553e+03,1.531231147056860475e+00,-2.008988052572873162e-01,1.205650403995557063e-01,-2.013885862333333887e-01,1.358848618627544469e-01,4.628100277608018787e-02,-4.925586337088307815e-03,-8.349887269118838606e-03,2.664870831304781973e-01,-1.399133156699763625e-01,2.130734524021411502e+00,-1.565790373135965696e+00,3.797531891821639416e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.403236319635854670e+03,9.751376906975203383e+03,6.498752100474675899e+03,9.561342577203715337e+03,1.531231147056860475e+00,1.979155710114643141e-01,-7.280519219703425471e-02,-1.604537544927402859e+00,-6.964428720433184505e-01,6.533032336903418780e-02,1.073385575629484556e+00,-4.795738965483887228e-01,6.507407352526305422e-01,-7.086519204360726132e-01,2.091643608294360579e+00,-5.362089817733837194e-01,-2.833474134049570825e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.676271448004850754e+03,7.671197407931576890e+03,7.865042467512980693e+03,8.239254062363814228e+03
1.539690987648335119e+00,1.727407137079965682e-03,1.825151728042881741e-03,4.885406422950809048e-03,7.008387031107064791e-02,7.300444767123734358e-02,1.225863579016079480e-01,-2.149503207717398667e-01,2.069430523619824880e-01,-6.781995364135288973e-02,2.883356164052214954e+00,-3.034819577041230954e+00,3.130796486684437885e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.239861818599665639e+03,8.876030827855702228e+03,6.205530217574607377e+03,9.289066684989044006e+03,1.539690987648334897e+00,-2.041386137443366444e-01,1.173533531980849864e-01,-2.007062269419119249e-01,1.140940927224987217e-01,4.549226610834009032e-02,-3.134730792198159310e-02,1.001425778876665826e-02,2.536204505416393418e-01,-1.364130529983891837e-01,1.993318589785515904e+00,-1.471250837114586707e+00,4.225096865349090014e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.407322972990288690e+03,9.784072814594463125e+03,6.469587101254327536e+03,9.457687495833331923e+03,1.539690987648334897e+00,1.977775569546743606e-01,-9.718461706968223313e-02,-1.612929093081053367e+00,-7.399082045347794567e-01,3.618598666966764410e-02,1.029241827917299235e+00,-4.759158079573059252e-01,6.351686879810903852e-01,-7.322916814937664443e-01,2.121838728834267940e+00,-6.753476447608897093e-01,-2.830766181573290741e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.684324077417506487e+03,7.731554584480923950e+03,7.873302023722554623e+03,8.225550158959871624e+03
1.548150828239809540e+00,1.307268522726064142e-03,1.369920761966556856e-03,3.852187814156787099e-03,5.692827717345724792e-02,5.909758866212599937e-02,1.036787959448827179e-01,-1.888840232569591326e-01,1.824012030972216314e-01,-5.976459466189881775e-02,2.902258925078653462e+00,-3.016160317815305802e+00,3.533767062661306024e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.265987392609704330e+03,8.966372324216499692e+03,6.164748543727419928e+03,9.122655368346615433e+03,1.548150828239809318e+00,-2.069782898950047467e-01,1.144944674401687096e-01,-1.997507421235369118e-01,9.309470154177219847e-02,4.577847807773608585e-02,-5.622332019196573522e-02,2.707842429084781136e-02,2.415894862324039216e-01,-1.327985245177386586e-01,1.826396512516187176e+00,-1.352999882658116215e+00,4.586647595130233790e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.412232489422369326e+03,9.809664420239598257e+03,6.444866424010091578e+03,9.340205711598968264e+03,1.548150828239809318e+00,1.966721439772565749e-01,-1.217789296325263448e-01,-1.620724242029138784e+00,-7.805111084544916755e-01,5.443486421048405327e-03,9.874835895637915639e-01,-4.712506093603031632e-01,6.186603628785678488e-01,-7.550558471276628270e-01,2.136080602526829963e+00,-8.089017312817905481e-01,-2.827475937367488257e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.691572198587433377e+03,7.791233689991332540e+03,7.880884316488409240e+03,8.210315465201476400e+03
1.556610668831283961e+00,9.658280848272791626e-04,1.002918567402706629e-03,2.990027313102649412e-03,4.529471642638590451e-02,4.681065227738404055e-02,8.692126504198173509e-02,-1.631321648340209318e-01,1.580694566446164684e-01,-5.213118971152544412e-02,2.871528506226833422e+00,-2.950922805006094052e+00,3.892356516334151695e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.293845167849625795e+03,9.057057594549916757e+03,6.126590726452810486e+03,8.943363875653336436e+03,1.556610668831283517e+00,-2.093914723213111673e-01,1.120190141297413011e-01,-1.985709482220323063e-01,7.288998401877737343e-02,4.715179279098320048e-02,-7.951166768522545392e-02,4.258824104288875395e-02,2.305895376988394696e-01,-1.290763567391766398e-01,1.629748984891424168e+00,-1.212485731631876007e+00,4.871317602551249459e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.414941190844679113e+03,9.816211051985279482e+03,6.424751436855741304e+03,9.214236788188636638e+03,1.556610668831283517e+00,1.946431290940542624e-01,-1.463710160987155562e-01,-1.627932438041313823e+00,-8.182787746920043848e-01,-2.687050005522262711e-02,9.482431837340372649e-01,-4.657532010934660183e-01,6.012748058899781700e-01,-7.770086008827611357e-01,2.134361843442593720e+00,-9.362216795545001968e-01,-2.823692648227260626e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.697628726897013621e+03,7.849414240194259946e+03,7.887915134616398063e+03,8.193859972725895204e+03
1.565070509422758382e+00,6.937319156267329106e-04,7.131974142297341137e-04,2.277839378392200638e-03,3.518464587893681272e-02,3.615996283138927375e-02,7.213041299091275949e-02,-1.381121349480974314e-01,1.343404177361622320e-01,-4.498949421050631170e-02,2.788702389644214463e+00,-2.838190622006735886e+00,4.196881617345110671e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.323492653132707346e+03,9.143826445307102404e+03,6.092725296863734911e+03,8.755154076293725666e+03,1.565070509422757938e+00,-2.113577941679200822e-01,1.099512455413852313e-01,-1.972134973623772825e-01,5.347533176182771297e-02,4.960743487361517906e-02,-1.011661237693503718e-01,5.630833373087601457e-02,2.207931425916233037e-01,-1.252451364246738863e-01,1.407514960945504212e+00,-1.054415457673190337e+00,5.093027845914753771e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.414500021518087124e+03,9.797672191510609991e+03,6.409786556494380420e+03,9.093727547397316812e+03,1.565070509422757938e+00,1.917394660818259600e-01,-1.707408545169928904e-01,-1.634574477317237262e+00,-8.532310672348900615e-01,-6.071609290775534240e-02,9.116124326073906659e-01,-4.595990029383193454e-01,5.830709326688671146e-01,-7.982160295799827221e-01,2.116846918857421045e+00,-1.056869397088853413e+00,-2.819475003223010479e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.702345684408046509e+03,7.905480338697961088e+03,7.894475388570168434e+03,8.176693744211694138e+03
1.573530350014232582e+00,4.820060222646470956e-04,4.901651782251142259e-04,1.696371375037451518e-03,2.657082949593076240e-02,2.712211258604938988e-02,5.915567765515991616e-02,-1.142423851098843396e-01,1.116166323926020276e-01,-3.836899161300452027e-02,2.653551917487388501e+00,-2.678934685649056124e+00,4.438466026595571101e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.354977474886300115e+03,9.223150769311439944e+03,6.064534059948444337e+03,8.561307018179079023e+03,1.573530350014232360e+00,-2.128679669712008615e-01,1.083018996108330856e-01,-1.957196485778906481e-01,3.483351817899758146e-02,5.312010740740880782e-02,-1.210937994957183989e-01,6.805020970362962718e-02,2.123277366331366434e-01,-1.213089125790837997e-01,1.165770952176764741e+00,-8.849557784411611339e-01,5.225149849274531855e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.408439926319935694e+03,9.747234940499067307e+03,6.398339579830422736e+03,8.969271587651584923e+03,1.573530350014232360e+00,1.880127862860761778e-01,-1.946687022259634692e-01,-1.640682569632613053e+00,-8.853796930047638236e-01,-9.604254317254552753e-02,8.776432706907110193e-01,-4.529608085119875560e-01,5.641066802647431988e-01,-8.187441117099435450e-01,2.083878129547021452e+00,-1.170498730486851269e+00,-2.814974509812170567e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.705849108198979593e+03,7.958998122418103776e+03,7.900264313839650640e+03,8.158627630567217238e+03
1.581990190605707003e+00,3.218307100799772938e-04,3.234352557363117482e-04,1.227572770872686556e-03,1.940881325499110854e-02,1.965118397119691024e-02,4.777720656714821296e-02,-9.193507575305362445e-02,9.029641595216429673e-02,-3.228097910689570887e-02,2.467182093739449300e+00,-2.475222926344919028e+00,4.605904962040670569e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.388298554362480900e+03,9.288974678903778113e+03,6.044190214027543334e+03,8.367087965946742770e+03,1.581990190605706781e+00,-2.139268381080542403e-01,1.070630408074006307e-01,-1.941236349232783875e-01,1.693109468168248199e-02,5.764236519633331168e-02,-1.390956898600717029e-01,7.767475832913492417e-02,2.052710320955244971e-01,-1.173041938364703524e-01,9.122700525190960974e-01,-7.112425170582121758e-01,5.232287416575948091e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.399009118905281866e+03,9.651165501697600121e+03,6.391615335593792224e+03,8.842022576579671295e+03,1.581990190605706781e+00,1.835167723748730995e-01,-2.179390331114649526e-01,-1.646299569789151374e+00,-9.147288668220634467e-01,-1.327902603857600838e-01,8.463498652054320948e-01,-4.460057850826992798e-01,5.444392486212926707e-01,-8.386574718227319813e-01,2.036164374608834482e+00,-1.276769096152143845e+00,-2.810270744650313457e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.708602407186113851e+03,8.009115106347040637e+03,7.904432146314521560e+03,8.140085008397755701e+03
1.590450031197181424e+00,2.047899525424080219e-04,2.032178607894985750e-04,8.561061072551011007e-04,1.361702241552764300e-02,1.365476921482943438e-02,3.782636252116480802e-02,-7.156966427883093562e-02,7.074695647234510720e-02,-2.670935814816992326e-02,2.233659257901834394e+00,-2.231498539740670584e+00,4.689845989802272630e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.423454998040106148e+03,9.336282951296789179e+03,6.033493507352641245e+03,8.176857382716503707e+03,1.590450031197180980e+00,-2.145543050581366906e-01,1.062063546130874864e-01,-1.924517138994329413e-01,-2.849354927800737403e-04,6.309796621672718320e-02,-1.549262076434385627e-01,8.512233060290230746e-02,1.996359414588195769e-01,-1.132926079132319519e-01,6.590264195177197859e-01,-5.424905362490146654e-01,5.117526266099933219e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.386053151107930717e+03,9.500637672936871240e+03,6.386507457925268682e+03,8.720861943925190644e+03,1.590450031197180980e+00,1.783063300082712299e-01,-2.403469618669926144e-01,-1.651477296700106789e+00,-9.412764032088828392e-01,-1.708905822640134908e-01,8.177053673494458774e-01,-4.388907445384030992e-01,5.241258406564691663e-01,-8.580172028133608020e-01,1.974673484052550387e+00,-1.375410858076800080e+00,-2.805247068539943989e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.710329784380957790e+03,8.056143308779466679e+03,7.907141867062560777e+03,8.121579803834516497e+03
1.598909871788655845e+00,1.227368800549114036e-04,1.201323795082617654e-04,5.681503790546031489e-04,9.094745531873990596e-03,9.017399190989098395e-03,2.908979847210300257e-02,-5.349888340379340551e-02,5.330857407199944553e-02,-2.163101604694317448e-02,1.958847947298770320e+00,-1.953553932311087316e+00,4.673981003588201233e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.460218524590125526e+03,9.355089139797721145e+03,6.034201492014599353e+03,7.995961787946376717e+03,1.598909871788655401e+00,-2.147863639649073286e-01,1.056807900853709015e-01,-1.907218112155221745e-01,-1.688968283578239429e-02,6.937690442816864256e-02,-1.683499289800259313e-01,9.044173807911795593e-02,1.953565211664395340e-01,-1.093575049444314440e-01,4.193693798574598675e-01,-3.883795742594952083e-01,4.865572632721569257e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.371823685077726623e+03,9.297641685658874849e+03,6.386733656116235579e+03,8.603863374270094937e+03,1.598909871788655401e+00,1.724360984513880479e-01,-2.617005065619253945e-01,-1.656274830726756297e+00,-9.650151234354065188e-01,-2.102674549377271662e-01,7.916435833381776366e-01,-4.317602092456283569e-01,5.032240291029719259e-01,-8.768788258087737431e-01,1.900461299600638476e+00,-1.466193820680554039e+00,-2.799696758499700788e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.710931785981631037e+03,8.100185501279570417e+03,7.907573124372675920e+03,8.103435724577440851e+03
1.607369712380130045e+00,6.824086986686804079e-05,6.583127975405720039e-05,3.520496371492363150e-04,5.707347435515923439e-03,5.584406560998796121e-03,2.152855977333837170e-02,-3.799024272397899527e-02,3.824164488505715082e-02,-1.702516929258268349e-02,1.652623885989680019e+00,-1.650064798565087587e+00,4.545039351909129777e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.498400081332627451e+03,9.337122903328052416e+03,6.047769696177596416e+03,7.828828936546693512e+03,1.607369712380129823e+00,-2.146785558040736341e-01,1.054056447875141994e-01,-1.889437035200970116e-01,-3.298286897002068729e-02,7.633463749283410371e-02,-1.791006725842816671e-01,9.378859385621479694e-02,1.922876072077119025e-01,-1.056409470665116562e-01,2.091361464575738349e-01,-2.599678001559078133e-01,4.399060482614017831e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.362214168775774851e+03,9.014983761234001577e+03,6.397641316477821420e+03,8.493597632795295794e+03,1.607369712380129823e+00,1.659605690667513844e-01,-2.818225067806338080e-01,-1.660756417175770938e+00,-9.859350269673032852e-01,-2.508400286019930037e-01,7.680666433396997617e-01,-4.247457311893719778e-01,4.817920821073198301e-01,-8.952924973104128270e-01,1.814610258567884937e+00,-1.548844790600819588e+00,-2.793572068497561567e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.709996818478044588e+03,8.141433506689957539e+03,7.905333220212543893e+03,8.085168676267008777e+03
1.615829552971604466e+00,3.433296880160417546e-05,3.260202292412147415e-05,1.971018815423420084e-04,3.305347987543238737e-03,3.184932166672939467e-03,1.498370085101283222e-02,-2.525210627534765079e-02,2.575382099958954327e-02,-1.287665156617473841e-02,1.326778018684106941e+00,-1.331273507403785139e+00,4.296592998277346531e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.537582418637955925e+03,9.274553750916144054e+03,6.078913712570779353e+03,7.685592583471815487e+03,1.615829552971604244e+00,-2.143059745458122112e-01,1.052700557783911167e-01,-1.871205748277301462e-01,-4.868725449642681558e-02,8.379007246553799027e-02,-1.869709665389237829e-01,9.545892436490562016e-02,1.901887266537215515e-01,-1.023272564800492279e-01,4.609781951831617985e-02,-1.680780483471640552e-01,3.740791661082641384e-01,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,7.364614391935789172e+03,8.667816025117041136e+03,6.417229645002726102e+03,8.395108092825799758e+03,1.615829552971604244e+00,1.589346713411435297e-01,-3.005498380884747966e-01,-1.664989639682448397e+00,-1.004025699722428167e+00,-2.925256866932725019e-01,7.468462430672987429e-01,-4.179667573301193428e-01,4.598896712103289763e-01,-9.133030598147543477e-01,1.718090884796066309e+00,-1.623042809345296877e+00,-2.786641936788715856e+00,-2.584718532831941848e-02,-1.033819953489917634e-02,-1.966480388550254088e-03,8.707149426850332020e+03,8.180393563109605566e+03,7.899960935505311681e+03,8.066816856446571364e+03
